timestamp_gmt,excel_serial_time_gmt,temperature_c,ph_totalscale
4/26/2017 5:00,42851.20833,28.61,8.281
4/26/2017 6:00,42851.25,28.61,7.615
4/26/2017 7:00,42851.29167,28.59,7.507
4/26/2017 8:00,42851.33333,28.59,7.729
4/26/2017 9:00,42851.375,28.59,7.873
4/26/2017 10:00,42851.41667,28.56,NaN
4/26/2017 11:00,42851.45833,28.59,8.35
4/26/2017 12:00,42851.5,28.56,7.469
4/26/2017 13:00,42851.54167,28.56,6.787
4/26/2017 14:00,42851.58333,28.59,7.033
4/26/2017 15:00,42851.625,28.56,8.155
4/26/2017 16:00,42851.66667,28.56,NaN
4/26/2017 17:00,42851.70833,28.56,7.839
4/26/2017 18:00,42851.75,28.56,7.83
4/26/2017 19:00,42851.79167,28.56,NaN
4/26/2017 20:00,42851.83333,28.56,NaN
4/26/2017 21:00,42851.875,28.56,7.465
4/26/2017 22:00,42851.91667,28.53,8.083
4/26/2017 23:00,42851.95833,28.53,NaN
4/27/2017 0:00,42852,28.56,NaN
4/27/2017 1:00,42852.04167,28.73,7.689
9/2/2017 2:59,42980.12499,26.45,8.095
9/2/2017 3:59,42980.16666,26.43,8.071
9/2/2017 4:59,42980.20832,26.37,8.088
9/2/2017 5:59,42980.24999,26.37,8.044
9/2/2017 6:59,42980.29166,26.4,8.085
9/2/2017 7:59,42980.33332,26.37,8.066
9/2/2017 8:59,42980.37499,26.4,8.089
9/2/2017 9:59,42980.41666,26.35,8.089
9/2/2017 10:59,42980.45832,26.35,8.089
9/2/2017 11:59,42980.49999,26.37,8.091
9/2/2017 12:59,42980.54166,26.35,8.088
9/2/2017 13:59,42980.58332,26.32,8.087
9/2/2017 14:59,42980.62499,26.32,8.097
9/2/2017 15:59,42980.66666,26.32,8.076
9/2/2017 16:59,42980.70832,26.32,8.099
9/2/2017 17:59,42980.74999,26.32,8.086
9/2/2017 18:59,42980.79166,26.32,8.09
9/2/2017 19:59,42980.83332,26.32,8.094
9/2/2017 20:59,42980.87499,26.32,8.058
9/2/2017 21:59,42980.91666,26.32,8.097
9/2/2017 22:59,42980.95832,26.32,8.09
9/2/2017 23:59,42980.99999,26.35,8.097
9/3/2017 0:59,42981.04166,26.37,8.098
9/3/2017 1:59,42981.08332,26.35,8.098
9/3/2017 2:59,42981.12499,26.35,8.069
9/3/2017 3:59,42981.16666,26.37,8.095
9/3/2017 4:59,42981.20832,26.35,8.093
9/3/2017 5:59,42981.24999,26.37,8.095
9/3/2017 6:59,42981.29166,26.35,8.091
9/3/2017 7:59,42981.33332,26.29,8.097
9/3/2017 8:59,42981.37499,26.29,8.09
9/3/2017 9:59,42981.41666,26.32,8.091
9/3/2017 10:59,42981.45832,26.29,8.047
9/3/2017 11:59,42981.49999,26.29,8.227
9/3/2017 12:59,42981.54166,26.32,8.094
9/3/2017 13:59,42981.58332,26.27,8.092
9/3/2017 14:59,42981.62499,26.27,8.089
9/3/2017 15:59,42981.66666,26.27,8.087
9/3/2017 16:59,42981.70832,26.24,8.085
9/3/2017 17:59,42981.74999,26.24,8.096
9/3/2017 18:59,42981.79166,26.29,8.073
9/3/2017 19:59,42981.83332,26.35,8.094
9/3/2017 20:59,42981.87499,26.35,8.075
9/3/2017 21:59,42981.91666,26.35,8.092
9/3/2017 22:59,42981.95832,26.37,8.096
9/3/2017 23:59,42981.99999,26.37,8.073
9/4/2017 0:59,42982.04166,26.37,8.096
9/4/2017 1:59,42982.08332,26.4,8.105
9/4/2017 2:59,42982.12499,26.4,8.066
9/4/2017 3:59,42982.16666,26.37,8.096
9/4/2017 4:59,42982.20832,26.37,8.076
9/4/2017 5:59,42982.24999,26.37,8.098
9/4/2017 6:59,42982.29166,26.32,8.094
9/4/2017 7:59,42982.33332,26.29,8.091
9/4/2017 8:59,42982.37499,26.29,8.096
9/4/2017 9:59,42982.41666,26.29,8.089
9/4/2017 10:59,42982.45832,26.32,8.095
9/4/2017 11:59,42982.49999,26.29,8.072
9/4/2017 12:59,42982.54166,26.27,8.087
9/4/2017 13:59,42982.58332,26.27,8.014
9/4/2017 14:59,42982.62499,26.27,8.092
9/4/2017 15:59,42982.66666,26.27,8.091
9/4/2017 16:59,42982.70832,26.27,8.029
9/4/2017 17:59,42982.74999,26.27,8.091
9/4/2017 18:59,42982.79166,26.29,8.094
9/4/2017 19:59,42982.83332,26.32,8.093
9/4/2017 20:59,42982.87499,26.32,8.094
9/4/2017 21:59,42982.91666,26.35,8.095
9/4/2017 22:59,42982.95832,26.35,8.096
9/4/2017 23:59,42982.99999,26.37,8.098
9/5/2017 0:59,42983.04166,26.4,8.098
9/5/2017 1:59,42983.08332,26.37,8.046
9/5/2017 2:59,42983.12499,26.37,8.095
9/5/2017 3:59,42983.16666,26.37,8.152
9/5/2017 4:59,42983.20832,26.37,8.093
9/5/2017 5:59,42983.24999,26.37,8.09
9/5/2017 6:59,42983.29166,26.32,8.089
9/5/2017 7:59,42983.33332,26.29,8.091
9/5/2017 8:59,42983.37499,26.29,8.09
9/5/2017 9:59,42983.41666,26.29,8.09
9/5/2017 10:59,42983.45832,26.27,8.086
9/5/2017 11:59,42983.49999,26.27,8.089
9/5/2017 12:59,42983.54166,26.29,8.09
9/5/2017 13:59,42983.58332,26.29,8.089
9/5/2017 14:59,42983.62499,26.27,8.094
9/5/2017 15:59,42983.66666,26.27,8.086
9/5/2017 16:59,42983.70832,26.24,8.088
9/5/2017 17:59,42983.74999,26.24,8.145
9/5/2017 18:59,42983.79166,26.24,8.072
9/5/2017 19:59,42983.83332,26.27,8.093
9/5/2017 20:59,42983.87499,26.29,8.092
9/5/2017 21:59,42983.91666,26.32,8.092
9/5/2017 22:59,42983.95832,26.35,8.09
9/5/2017 23:59,42983.99999,26.4,8.092
9/6/2017 0:59,42984.04166,26.43,8.095
9/6/2017 1:59,42984.08332,26.43,8.08
9/6/2017 2:59,42984.12499,26.43,8.093
9/6/2017 3:59,42984.16666,26.45,8.09
9/6/2017 4:59,42984.20832,26.43,8.095
9/6/2017 5:59,42984.24999,26.37,8.091
9/6/2017 6:59,42984.29166,26.4,8.094
9/6/2017 7:59,42984.33332,26.37,8.068
9/6/2017 8:59,42984.37499,26.37,8.094
9/6/2017 9:59,42984.41666,26.37,8.094
9/6/2017 10:59,42984.45832,26.37,8.086
9/6/2017 11:59,42984.49999,26.37,8.084
9/6/2017 12:59,42984.54166,26.35,8.082
9/6/2017 13:59,42984.58332,26.32,8.085
9/6/2017 14:59,42984.62499,26.35,8.087
9/6/2017 15:59,42984.66666,26.35,8.089
9/6/2017 16:59,42984.70832,26.35,8.09
9/6/2017 17:59,42984.74999,26.32,8.09
9/6/2017 18:59,42984.79166,26.32,8.095
9/6/2017 19:59,42984.83332,26.35,8.096
9/6/2017 20:59,42984.87499,26.37,8.092
9/6/2017 21:59,42984.91666,26.43,8.089
9/6/2017 22:59,42984.95832,26.4,8.096
9/6/2017 23:59,42984.99999,26.4,8.095
9/7/2017 0:59,42985.04166,26.4,8.105
9/7/2017 1:59,42985.08332,26.45,8.085
9/7/2017 2:59,42985.12499,26.4,8.096
9/7/2017 3:59,42985.16666,26.67,8.039
9/7/2017 4:59,42985.20832,26.56,8.088
9/7/2017 5:59,42985.24999,26.53,8.102
9/7/2017 6:59,42985.29166,26.48,8.087
9/7/2017 7:59,42985.33332,26.48,8.091
9/7/2017 8:59,42985.37499,26.45,8.091
9/7/2017 9:59,42985.41666,26.45,8.094
9/7/2017 10:59,42985.45832,26.45,8.081
9/7/2017 11:59,42985.49999,26.43,8.092
9/7/2017 12:59,42985.54166,26.4,8.085
9/7/2017 13:59,42985.58332,26.4,8.09
9/7/2017 14:59,42985.62499,26.4,8.09
9/7/2017 15:59,42985.66666,26.37,8.084
9/7/2017 16:59,42985.70832,26.37,8.085
9/7/2017 17:59,42985.74999,26.37,8.084
9/7/2017 18:59,42985.79166,26.37,8.099
9/7/2017 19:59,42985.83332,26.37,8.092
9/7/2017 20:59,42985.87499,26.4,8.066
9/7/2017 21:59,42985.91666,26.4,8.069
9/7/2017 22:59,42985.95832,26.4,8.104
9/7/2017 23:59,42985.99999,26.4,8.088
9/8/2017 0:59,42986.04166,26.43,8.088
9/8/2017 1:59,42986.08332,26.43,8.092
9/8/2017 2:59,42986.12499,26.4,8.091
9/8/2017 3:59,42986.16666,26.4,8.094
9/8/2017 4:59,42986.20832,26.43,8.091
9/8/2017 5:59,42986.24999,26.37,8.093
9/8/2017 6:59,42986.29166,26.37,8.091
9/8/2017 7:59,42986.33332,26.4,8.095
9/8/2017 8:59,42986.37499,26.37,8.11
9/8/2017 9:59,42986.41666,26.37,8.099
9/8/2017 10:59,42986.45832,26.37,8.092
9/8/2017 11:59,42986.49999,26.37,8.091
9/8/2017 12:59,42986.54166,26.37,8.026
9/8/2017 13:59,42986.58332,26.37,8.078
9/8/2017 14:59,42986.62499,26.37,8.094
9/8/2017 15:59,42986.66666,26.4,8.096
9/8/2017 16:59,42986.70832,26.43,8.093
9/8/2017 17:59,42986.74999,26.45,8.118
9/8/2017 18:59,42986.79166,26.45,8.094
9/8/2017 19:59,42986.83332,26.45,8.095
9/8/2017 20:59,42986.87499,26.4,8.092
9/8/2017 21:59,42986.91666,26.45,8.091
9/8/2017 22:59,42986.95832,26.53,8.089
9/8/2017 23:59,42986.99999,26.99,8.087
9/9/2017 0:59,42987.04166,27.16,8.084
9/9/2017 1:59,42987.08332,26.99,8.087
9/9/2017 2:59,42987.12499,26.7,8.09
9/9/2017 3:59,42987.16666,26.62,8.096
9/9/2017 4:59,42987.20832,26.86,8.079
9/9/2017 5:59,42987.24999,26.86,8.038
9/9/2017 6:59,42987.29166,26.8,8.082
9/9/2017 7:59,42987.33332,26.59,8.061
9/9/2017 8:59,42987.37499,26.53,8.049
9/9/2017 9:59,42987.41666,26.7,8.087
9/9/2017 10:59,42987.45832,26.75,8.088
9/9/2017 11:59,42987.49999,26.75,8.087
9/9/2017 12:59,42987.54166,26.72,8.087
9/9/2017 13:59,42987.58332,26.67,8.064
9/9/2017 14:59,42987.62499,26.64,8.088
9/9/2017 15:59,42987.66666,26.64,8.081
9/9/2017 16:59,42987.70832,26.64,8.08
9/9/2017 17:59,42987.74999,26.64,8.081
9/9/2017 18:59,42987.79166,26.53,8.091
9/9/2017 19:59,42987.83332,26.53,8.087
9/9/2017 20:59,42987.87499,26.53,8.086
9/9/2017 21:59,42987.91666,26.51,8.089
9/9/2017 22:59,42987.95832,26.53,8.088
9/9/2017 23:59,42987.99999,26.59,8.085
9/10/2017 0:59,42988.04166,26.91,8.082
9/10/2017 1:59,42988.08332,27.29,8.08
9/10/2017 2:59,42988.12499,27.21,8.08
9/10/2017 3:59,42988.16666,27.18,8.083
9/10/2017 4:59,42988.20832,27.05,8.081
9/10/2017 5:59,42988.24999,26.91,8.082
9/10/2017 6:59,42988.29166,27.02,8.086
9/10/2017 7:59,42988.33332,26.89,8.082
9/10/2017 8:59,42988.37499,26.8,8.085
9/10/2017 9:59,42988.41666,26.75,8.071
9/10/2017 10:59,42988.45832,26.7,8.089
9/10/2017 11:59,42988.49999,26.72,8.084
9/10/2017 12:59,42988.54166,26.72,8.084
9/10/2017 13:59,42988.58332,26.72,8.072
9/10/2017 14:59,42988.62499,26.67,8.088
9/10/2017 15:59,42988.66666,26.67,8.085
9/10/2017 16:59,42988.70832,26.75,8.083
9/10/2017 17:59,42988.74999,26.78,8.083
9/10/2017 18:59,42988.79166,26.72,8.085
9/10/2017 19:59,42988.83332,26.72,8.056
9/10/2017 20:59,42988.87499,26.75,8.087
9/10/2017 21:59,42988.91666,26.75,8.024
9/10/2017 22:59,42988.95832,26.75,8.069
9/10/2017 23:59,42988.99999,26.7,8.092
9/11/2017 0:59,42989.04166,26.67,8.095
9/11/2017 1:59,42989.08332,26.67,8.089
9/11/2017 2:59,42989.12499,26.64,8.09
9/11/2017 3:59,42989.16666,26.62,8.056
9/11/2017 4:59,42989.20832,26.59,8.106
9/11/2017 5:59,42989.24999,26.72,8.088
9/11/2017 6:59,42989.29166,26.64,8.086
9/11/2017 7:59,42989.33332,26.59,8.09
9/11/2017 8:59,42989.37499,26.56,8.094
9/11/2017 9:59,42989.41666,26.56,8.082
9/11/2017 10:59,42989.45832,26.62,8.085
9/11/2017 11:59,42989.49999,26.56,8.087
9/11/2017 12:59,42989.54166,26.56,8.086
9/11/2017 13:59,42989.58332,26.56,8.086
9/11/2017 14:59,42989.62499,26.59,8.051
9/11/2017 15:59,42989.66666,26.56,8.092
9/11/2017 16:59,42989.70832,26.62,8.088
9/11/2017 17:59,42989.74999,26.59,8.09
9/11/2017 18:59,42989.79166,26.59,8.086
9/11/2017 19:59,42989.83332,26.62,8.083
9/11/2017 20:59,42989.87499,26.62,8.076
9/11/2017 21:59,42989.91666,26.59,8.077
9/11/2017 22:59,42989.95832,26.62,8.085
9/11/2017 23:59,42989.99999,26.64,8.084
9/12/2017 0:59,42990.04166,26.67,8.087
9/12/2017 1:59,42990.08332,26.64,8.083
9/12/2017 2:59,42990.12499,26.64,8.089
9/12/2017 3:59,42990.16666,26.62,8.088
9/12/2017 4:59,42990.20832,26.59,8.088
9/12/2017 5:59,42990.24999,26.7,8.087
9/12/2017 6:59,42990.29166,26.59,8.085
9/12/2017 7:59,42990.33332,26.59,8.081
9/12/2017 8:59,42990.37499,26.62,8.081
9/12/2017 9:59,42990.41666,26.56,8.078
9/12/2017 10:59,42990.45832,26.53,8.077
9/12/2017 11:59,42990.49999,26.53,8.044
9/12/2017 12:59,42990.54166,26.51,8.077
9/12/2017 13:59,42990.58332,26.48,8.076
9/12/2017 14:59,42990.62499,26.45,8.099
9/12/2017 15:59,42990.66666,26.45,8.079
9/12/2017 16:59,42990.70832,26.45,8.084
9/12/2017 17:59,42990.74999,26.45,8.079
9/12/2017 18:59,42990.79166,26.45,8.093
9/12/2017 19:59,42990.83332,26.48,8.08
9/12/2017 20:59,42990.87499,26.51,8.041
9/12/2017 21:59,42990.91666,26.53,8.08
9/12/2017 22:59,42990.95832,26.62,8.022
9/12/2017 23:59,42990.99999,26.62,8.092
9/13/2017 0:59,42991.04166,26.64,8.09
9/13/2017 1:59,42991.08332,26.62,8.091
9/13/2017 2:59,42991.12499,26.59,8.089
9/13/2017 3:59,42991.16666,26.56,8.046
9/13/2017 4:59,42991.20832,26.59,8.088
9/13/2017 5:59,42991.24999,26.56,8.085
9/13/2017 6:59,42991.29166,26.56,8.089
9/13/2017 7:59,42991.33332,26.53,8.09
9/13/2017 8:59,42991.37499,26.51,8.079
9/13/2017 9:59,42991.41666,26.48,8.085
9/13/2017 10:59,42991.45832,26.48,8.086
9/13/2017 11:59,42991.49999,26.48,8.085
9/13/2017 12:59,42991.54166,26.48,8.087
9/13/2017 13:59,42991.58332,26.45,8.085
9/13/2017 14:59,42991.62499,26.48,8.085
9/13/2017 15:59,42991.66666,26.48,8.085
9/13/2017 16:59,42991.70832,26.48,8.083
9/13/2017 17:59,42991.74999,26.48,8.084
9/13/2017 18:59,42991.79166,26.51,8.085
9/13/2017 19:59,42991.83332,26.51,8.086
9/13/2017 20:59,42991.87499,26.53,8.09
9/13/2017 21:59,42991.91666,26.53,8.092
9/13/2017 22:59,42991.95832,26.53,8.04
9/13/2017 23:59,42991.99999,26.67,8.09
9/14/2017 0:59,42992.04166,26.7,8.087
9/14/2017 1:59,42992.08332,26.72,8.096
9/14/2017 2:59,42992.12499,26.67,8.091
9/14/2017 3:59,42992.16666,26.67,8.091
9/14/2017 4:59,42992.20832,26.64,8.089
9/14/2017 5:59,42992.24999,26.62,8.089
9/14/2017 6:59,42992.29166,26.62,8.084
9/14/2017 7:59,42992.33332,26.59,8.086
9/14/2017 8:59,42992.37499,26.62,8.08
9/14/2017 9:59,42992.41666,26.56,8.067
9/14/2017 10:59,42992.45832,26.62,8.086
9/14/2017 11:59,42992.49999,26.59,8.078
9/14/2017 12:59,42992.54166,26.59,8.087
9/14/2017 13:59,42992.58332,26.59,8.082
9/14/2017 14:59,42992.62499,26.56,8.067
9/14/2017 15:59,42992.66666,26.56,8.077
9/14/2017 16:59,42992.70832,26.56,8.081
9/14/2017 17:59,42992.74999,26.56,8.075
9/14/2017 18:59,42992.79166,26.56,8.079
9/14/2017 19:59,42992.83332,26.59,8.075
9/14/2017 20:59,42992.87499,26.64,8.058
9/14/2017 21:59,42992.91666,26.59,8.093
9/14/2017 22:59,42992.95832,26.7,8.088
9/14/2017 23:59,42992.99999,26.67,8.058
9/15/2017 0:59,42993.04166,26.67,8.088
9/15/2017 1:59,42993.08332,26.67,8.089
9/15/2017 2:59,42993.12499,26.67,8.089
9/15/2017 3:59,42993.16666,26.67,8.086
9/15/2017 4:59,42993.20832,26.62,8.088
9/15/2017 5:59,42993.24999,26.62,8.089
9/15/2017 6:59,42993.29166,26.62,8.086
9/15/2017 7:59,42993.33332,26.59,8.048
9/15/2017 8:59,42993.37499,26.59,8.088
9/15/2017 9:59,42993.41666,26.59,8.127
9/15/2017 10:59,42993.45832,26.56,8.09
9/15/2017 11:59,42993.49999,26.56,8.087
9/15/2017 12:59,42993.54166,26.53,8.088
9/15/2017 13:59,42993.58332,26.53,8.085
9/15/2017 14:59,42993.62499,26.51,8.087
9/15/2017 15:59,42993.66666,26.51,8.091
9/15/2017 16:59,42993.70832,26.51,8.085
9/15/2017 17:59,42993.74999,26.51,8.077
9/15/2017 18:59,42993.79166,26.51,8.088
9/15/2017 19:59,42993.83332,26.51,8.087
9/15/2017 20:59,42993.87499,26.51,8.084
9/15/2017 21:59,42993.91666,26.48,8.089
9/15/2017 22:59,42993.95832,26.48,8.127
9/15/2017 23:59,42993.99999,26.59,8.093
9/16/2017 0:59,42994.04166,26.64,8.093
9/16/2017 1:59,42994.08332,26.83,8.087
9/16/2017 2:59,42994.12499,26.86,8.081
9/16/2017 3:59,42994.16666,26.78,8.085
9/16/2017 4:59,42994.20832,26.59,8.085
9/16/2017 5:59,42994.24999,26.7,8.09
9/16/2017 6:59,42994.29166,26.7,8.091
9/16/2017 7:59,42994.33332,26.62,8.085
9/16/2017 8:59,42994.37499,26.62,8.076
9/16/2017 9:59,42994.41666,26.59,8.09
9/16/2017 10:59,42994.45832,26.59,8.054
9/16/2017 11:59,42994.49999,26.56,8.05
9/16/2017 12:59,42994.54166,26.53,8.085
9/16/2017 13:59,42994.58332,26.53,8.078
9/16/2017 14:59,42994.62499,26.53,8.079
9/16/2017 15:59,42994.66666,26.51,8.082
9/16/2017 16:59,42994.70832,26.56,8.065
9/16/2017 17:59,42994.74999,26.53,8.065
9/16/2017 18:59,42994.79166,26.53,8.081
9/16/2017 19:59,42994.83332,26.53,8.081
9/16/2017 20:59,42994.87499,26.53,8.084
9/16/2017 21:59,42994.91666,26.53,8.071
9/16/2017 22:59,42994.95832,26.56,8.079
9/16/2017 23:59,42994.99999,26.56,8.084
9/17/2017 0:59,42995.04166,26.56,8.083
9/17/2017 1:59,42995.08332,26.56,8.082
9/17/2017 2:59,42995.12499,26.56,8.081
9/17/2017 3:59,42995.16666,26.59,8.085
9/17/2017 4:59,42995.20832,26.56,8.082
9/17/2017 5:59,42995.24999,26.53,8.081
9/17/2017 6:59,42995.29166,26.53,8.078
9/17/2017 7:59,42995.33332,26.51,8.08
9/17/2017 8:59,42995.37499,26.48,8.08
9/17/2017 9:59,42995.41666,26.48,8.081
9/17/2017 10:59,42995.45832,26.48,8.047
9/17/2017 11:59,42995.49999,26.45,8.079
9/17/2017 12:59,42995.54166,26.45,8.079
9/17/2017 13:59,42995.58332,26.45,8.065
9/17/2017 14:59,42995.62499,26.45,8.058
9/17/2017 15:59,42995.66666,26.43,7.994
9/17/2017 16:59,42995.70832,26.48,8.077
9/17/2017 17:59,42995.74999,26.51,8.06
9/17/2017 18:59,42995.79166,26.51,8.082
9/17/2017 19:59,42995.83332,26.53,8.085
9/17/2017 20:59,42995.87499,26.56,8.089
9/17/2017 21:59,42995.91666,26.56,8.089
9/17/2017 22:59,42995.95832,26.62,8.089
9/17/2017 23:59,42995.99999,26.64,8.092
9/18/2017 0:59,42996.04166,26.75,8.073
9/18/2017 1:59,42996.08332,26.75,8.087
9/18/2017 2:59,42996.12499,26.7,8.062
9/18/2017 3:59,42996.16666,26.67,8.087
9/18/2017 4:59,42996.20832,26.67,8.088
9/18/2017 5:59,42996.24999,26.64,8.086
9/18/2017 6:59,42996.29166,26.62,8.088
9/18/2017 7:59,42996.33332,26.59,8.086
9/18/2017 8:59,42996.37499,26.56,8.086
9/18/2017 9:59,42996.41666,26.56,8.088
9/18/2017 10:59,42996.45832,26.56,8.085
9/18/2017 11:59,42996.49999,26.53,8.082
9/18/2017 12:59,42996.54166,26.53,8.077
9/18/2017 13:59,42996.58332,26.56,8.028
9/18/2017 14:59,42996.62499,26.53,8.055
9/18/2017 15:59,42996.66666,26.56,8.081
9/18/2017 16:59,42996.70832,26.59,8.077
9/18/2017 17:59,42996.74999,26.56,8.093
9/18/2017 18:59,42996.79166,26.56,8.086
9/18/2017 19:59,42996.83332,26.59,8.085
9/18/2017 20:59,42996.87499,26.59,8.089
9/18/2017 21:59,42996.91666,26.56,8.088
9/18/2017 22:59,42996.95832,26.56,8.022
9/18/2017 23:59,42996.99999,26.78,8.085
9/19/2017 0:59,42997.04166,26.7,8.045
9/19/2017 1:59,42997.08332,26.64,8.087
9/19/2017 2:59,42997.12499,26.8,8.094
9/19/2017 3:59,42997.16666,26.64,8.091
9/19/2017 4:59,42997.20832,26.64,8.09
9/19/2017 5:59,42997.24999,26.78,8.083
9/19/2017 6:59,42997.29166,26.75,8.085
9/19/2017 7:59,42997.33332,26.72,8.083
9/19/2017 8:59,42997.37499,26.67,8.086
9/19/2017 9:59,42997.41666,26.62,8.086
9/19/2017 10:59,42997.45832,26.59,8.088
9/19/2017 11:59,42997.49999,26.59,8.081
9/19/2017 12:59,42997.54166,26.59,8.103
9/19/2017 13:59,42997.58332,26.59,8.113
9/19/2017 14:59,42997.62499,26.59,8.057
9/19/2017 15:59,42997.66666,26.59,8.072
9/19/2017 16:59,42997.70832,26.64,8.08
9/19/2017 17:59,42997.74999,26.62,8.028
9/19/2017 18:59,42997.79166,26.64,8.03
9/19/2017 19:59,42997.83332,26.62,8.088
9/19/2017 20:59,42997.87499,26.62,8.084
9/19/2017 21:59,42997.91666,26.86,8.063
9/19/2017 22:59,42997.95832,26.94,8.083
9/19/2017 23:59,42997.99999,26.78,8.086
9/20/2017 0:59,42998.04166,26.72,8.092
9/20/2017 1:59,42998.08332,26.8,8.072
9/20/2017 2:59,42998.12499,26.83,8.085
9/20/2017 3:59,42998.16666,26.94,8.081
9/20/2017 4:59,42998.20832,26.7,8.083
9/20/2017 5:59,42998.24999,26.62,8.086
9/20/2017 6:59,42998.29166,26.48,8.086
9/20/2017 7:59,42998.33332,26.43,8.084
9/20/2017 8:59,42998.37499,26.56,8.052
9/20/2017 9:59,42998.41666,26.64,8.081
9/20/2017 10:59,42998.45832,26.59,8.061
9/20/2017 11:59,42998.49999,26.45,8.086
9/20/2017 12:59,42998.54166,26.45,8.075
9/20/2017 13:59,42998.58332,26.59,8.084
9/20/2017 14:59,42998.62499,26.59,8.047
9/20/2017 15:59,42998.66666,26.72,8.085
9/20/2017 16:59,42998.70832,26.75,8.09
9/20/2017 17:59,42998.74999,26.51,8.079
9/20/2017 18:59,42998.79166,26.51,8.067
9/20/2017 19:59,42998.83332,26.48,8.07
9/20/2017 20:59,42998.87499,26.78,8.062
9/20/2017 21:59,42998.91666,27.02,8.074
9/20/2017 22:59,42998.95832,27.05,8.08
9/20/2017 23:59,42998.99999,27.07,8.062
9/21/2017 0:59,42999.04166,27.16,8.074
9/21/2017 1:59,42999.08332,27.24,8.077
9/21/2017 2:59,42999.12499,27.18,8.08
9/21/2017 3:59,42999.16666,27.1,8.085
9/21/2017 4:59,42999.20832,27.05,8.085
9/21/2017 5:59,42999.24999,27.02,8.082
9/21/2017 6:59,42999.29166,26.99,8.047
9/21/2017 7:59,42999.33332,26.83,8.061
9/21/2017 8:59,42999.37499,27.05,8.07
9/21/2017 9:59,42999.41666,27.02,8.057
9/21/2017 10:59,42999.45832,26.94,8.083
9/21/2017 11:59,42999.49999,26.89,8.084
9/21/2017 12:59,42999.54166,26.62,8.085
9/21/2017 13:59,42999.58332,26.86,8.079
9/21/2017 14:59,42999.62499,26.91,8.075
9/21/2017 15:59,42999.66666,26.91,8.079
9/21/2017 16:59,42999.70832,26.89,8.078
9/21/2017 17:59,42999.74999,26.89,8.082
9/21/2017 18:59,42999.79166,26.94,8.048
9/21/2017 19:59,42999.83332,26.94,8.072
9/21/2017 20:59,42999.87499,27.02,8.062
9/21/2017 21:59,42999.91666,27.1,8.07
9/21/2017 22:59,42999.95832,26.89,8.065
9/21/2017 23:59,42999.99999,26.89,8.077
9/22/2017 0:59,43000.04166,26.86,8.082
9/22/2017 1:59,43000.08332,26.97,8.082
9/22/2017 2:59,43000.12499,27.21,8.074
9/22/2017 3:59,43000.16666,27.16,8.034
9/22/2017 4:59,43000.20832,27.13,8.077
9/22/2017 5:59,43000.24999,27.07,8.073
9/22/2017 6:59,43000.29166,27.05,8.075
9/22/2017 7:59,43000.33332,27.02,8.036
9/22/2017 8:59,43000.37499,27.07,8.076
9/22/2017 9:59,43000.41666,27.05,8.076
9/22/2017 10:59,43000.45832,26.99,8.04
9/22/2017 11:59,43000.49999,26.89,8.076
9/22/2017 12:59,43000.54166,26.91,8.022
9/22/2017 13:59,43000.58332,26.83,8.063
9/22/2017 14:59,43000.62499,26.94,8.055
9/22/2017 15:59,43000.66666,26.83,8.056
9/22/2017 16:59,43000.70832,26.67,8.056
9/22/2017 17:59,43000.74999,26.64,8.032
9/22/2017 18:59,43000.79166,26.48,8.062
9/22/2017 19:59,43000.83332,26.51,8.071
9/22/2017 20:59,43000.87499,26.56,8.073
9/22/2017 21:59,43000.91666,26.7,8.064
9/22/2017 22:59,43000.95832,26.78,8.066
9/22/2017 23:59,43000.99999,26.91,8.078
9/23/2017 0:59,43001.04166,26.83,8.077
9/23/2017 1:59,43001.08332,26.78,8.074
9/23/2017 2:59,43001.12499,26.72,8.079
9/23/2017 3:59,43001.16666,26.56,8.086
9/23/2017 4:59,43001.20832,26.56,8.087
9/23/2017 5:59,43001.24999,26.51,8.086
9/23/2017 6:59,43001.29166,26.51,8.072
9/23/2017 7:59,43001.33332,26.53,8.056
9/23/2017 8:59,43001.37499,26.59,8.078
9/23/2017 9:59,43001.41666,26.59,8.084
9/23/2017 10:59,43001.45832,26.7,8.076
9/23/2017 11:59,43001.49999,26.78,8.08
9/23/2017 12:59,43001.54166,26.7,8.09
9/23/2017 13:59,43001.58332,26.7,8.067
9/23/2017 14:59,43001.62499,26.72,8.047
9/23/2017 15:59,43001.66666,26.64,8.068
9/23/2017 16:59,43001.70832,26.89,8.07
9/23/2017 17:59,43001.74999,26.7,8.057
9/23/2017 18:59,43001.79166,26.67,8.082
9/23/2017 19:59,43001.83332,26.7,8.067
9/23/2017 20:59,43001.87499,26.62,8.041
9/23/2017 21:59,43001.91666,26.64,8.12
9/23/2017 22:59,43001.95832,26.97,8.065
9/23/2017 23:59,43001.99999,27.24,8.083
9/24/2017 0:59,43002.04166,27.16,8.06
9/24/2017 1:59,43002.08332,26.94,8.072
9/24/2017 2:59,43002.12499,27.07,8.055
9/24/2017 3:59,43002.16666,26.64,8.085
9/24/2017 4:59,43002.20832,26.67,8.104
9/24/2017 5:59,43002.24999,26.7,8.086
9/24/2017 6:59,43002.29166,26.91,8.071
9/24/2017 7:59,43002.33332,26.86,8.073
9/24/2017 8:59,43002.37499,26.99,8.076
9/24/2017 9:59,43002.41666,26.78,8.075
9/24/2017 10:59,43002.45832,27.02,8.068
