time_local,time_utc,air_temp_C,data_coverage_air_temp_C,wind_stress_pa,data_coverage_wind_stress_pa,wind_direction_degtrue,data_coverage_wind_direction_degtrue,wind_U_mps,data_coverage_wind_U_mps,wind_V_mps,data_coverage_wind_V_mps,mean_solar_rad_kwpm2,data_coverage_mean_solar_rad_kwpm2,atm_press_mbar,data_coverage_atm_press_mbar,cumulative_rainfall_mm,data_coverage_cumulative_rainfall_mm
2015-10-31 00:00:00,2015-10-31 10:00:00, 26.23, 1.00, 0.0106, 1.00,  37.4, 1.00,  -1.02, 1.00,  -1.34, 1.00,    0.28, 1.00, 1013.10, 1.00,   4.3, 1.00
2015-11-01 00:00:00,2015-11-01 10:00:00, 26.00, 0.99, 0.0033, 0.99, 126.8, 0.99,  -0.58, 0.99,   0.43, 0.99,    0.26, 0.99, 1012.36, 0.99,  36.6, 0.99
2015-11-02 00:00:00,2015-11-02 10:00:00, 25.48, 1.00, 0.0126, 1.00, 133.5, 1.00,  -1.96, 1.00,   1.86, 1.00,    0.19, 1.00, 1011.52, 1.00,   0.0, 1.00
2015-11-03 00:00:00,2015-11-03 10:00:00, 25.77, 1.00, 0.0038, 1.00, 113.3, 1.00,  -0.58, 1.00,   0.25, 1.00,    0.13, 1.00, 1010.93, 1.00,   9.9, 1.00
2015-11-04 00:00:00,2015-11-04 10:00:00, 25.63, 1.00, 0.0094, 1.00, 127.5, 1.00,  -1.57, 1.00,   1.21, 1.00,    0.12, 1.00, 1011.58, 1.00,   3.8, 1.00
2015-11-05 00:00:00,2015-11-05 10:00:00, 25.33, 1.00, 0.0129, 1.00, 135.6, 1.00,  -2.02, 1.00,   2.06, 1.00,    0.26, 1.00, 1012.12, 1.00,   0.0, 1.00
2015-11-06 00:00:00,2015-11-06 10:00:00, 24.97, 1.00, 0.0142, 1.00, 129.8, 1.00,  -2.29, 1.00,   1.91, 1.00,    0.26, 1.00, 1012.46, 1.00,   0.0, 1.00
2015-11-07 00:00:00,2015-11-07 10:00:00, 24.03, 1.00, 0.0044, 1.00, 130.7, 1.00,  -0.96, 1.00,   0.82, 1.00,    0.15, 1.00, 1011.90, 1.00,   0.0, 1.00
2015-11-08 00:00:00,2015-11-08 10:00:00, 23.82, 0.99, 0.0058, 0.99,  81.5, 0.99,  -0.90, 0.99,  -0.13, 0.99,    0.21, 0.99, 1011.57, 0.99,   0.0, 0.99
2015-11-09 00:00:00,2015-11-09 10:00:00, 26.75, 1.00, 0.0140, 1.00,  35.1, 1.00,  -1.42, 1.00,  -2.02, 1.00,    0.28, 1.00, 1011.93, 1.00,   0.0, 1.00
2015-11-10 00:00:00,2015-11-10 10:00:00, 26.20, 0.99, 0.0116, 0.99,  38.6, 0.99,  -1.21, 0.99,  -1.51, 0.99,    0.20, 0.99, 1013.21, 0.99,  13.2, 0.99
2015-11-11 00:00:00,2015-11-11 10:00:00, 26.28, 1.00, 0.0074, 1.00,  22.4, 1.00,  -0.46, 1.00,  -1.12, 1.00,    0.29, 1.00, 1012.87, 1.00,   0.0, 1.00
2015-11-12 00:00:00,2015-11-12 10:00:00, 26.62, 1.00, 0.0084, 1.00,  20.7, 1.00,  -0.43, 1.00,  -1.15, 1.00,    0.23, 1.00, 1011.52, 1.00,   0.0, 1.00
2015-11-13 00:00:00,2015-11-13 10:00:00, 26.85, 1.00, 0.0049, 1.00,  26.4, 1.00,  -0.35, 1.00,  -0.70, 1.00,    0.22, 1.00, 1011.67, 1.00,   0.0, 1.00
2015-11-14 00:00:00,2015-11-14 10:00:00, 26.17, 1.00, 0.0091, 1.00,  36.3, 1.00,  -0.80, 1.00,  -1.09, 1.00,    0.27, 1.00, 1012.43, 1.00,   0.0, 1.00
2015-11-15 00:00:00,2015-11-15 10:00:00, 27.05, 1.00, 0.0103, 1.00,  35.7, 1.00,  -0.95, 1.00,  -1.32, 1.00,    0.25, 1.00, 1013.07, 1.00,   0.0, 1.00
2015-11-16 00:00:00,2015-11-16 10:00:00, 27.53, 1.00, 0.0108, 1.00,  40.7, 1.00,  -1.26, 1.00,  -1.46, 1.00,    0.24, 1.00, 1013.04, 1.00,   0.0, 1.00
2015-11-17 00:00:00,2015-11-17 10:00:00, 28.04, 1.00, 0.0112, 1.00,  66.0, 1.00,  -1.97, 1.00,  -0.88, 1.00,    0.28, 1.00, 1013.10, 1.00,   0.0, 1.00
2015-11-18 00:00:00,2015-11-18 10:00:00, 27.76, 1.00, 0.0082, 1.00,  72.7, 1.00,  -1.50, 1.00,  -0.47, 1.00,    0.25, 1.00, 1012.12, 1.00,   0.0, 1.00
2015-11-19 00:00:00,2015-11-19 10:00:00, 27.73, 0.98, 0.0092, 0.98,  71.4, 0.98,  -1.48, 0.98,  -0.50, 0.98,    0.28, 0.98, 1011.87, 0.98,   0.0, 0.98
2015-11-20 00:00:00,2015-11-20 10:00:00, 26.91, 0.99, 0.0102, 0.99,  66.5, 0.99,  -1.40, 0.99,  -0.61, 0.99,    0.25, 0.99, 1013.31, 0.99,   2.5, 0.99
2015-11-21 00:00:00,2015-11-21 10:00:00, 26.60, 0.97, 0.0055, 0.97,  91.8, 0.97,  -0.92, 0.97,   0.03, 0.97,    0.15, 0.97, 1013.23, 0.97,   0.3, 0.97
2015-11-22 00:00:00,2015-11-22 10:00:00, 26.04, 0.99, 0.0060, 0.99,  63.4, 0.99,  -0.82, 0.99,  -0.41, 0.99,    0.23, 0.99, 1012.19, 0.99,   0.0, 0.99
2015-11-23 00:00:00,2015-11-23 10:00:00, 26.98, 1.00, 0.0113, 1.00,  48.2, 1.00,  -1.25, 1.00,  -1.12, 1.00,    0.27, 1.00, 1012.18, 1.00,   0.0, 1.00
2015-11-24 00:00:00,2015-11-24 10:00:00, 26.98, 1.00, 0.0034, 1.00, 149.3, 1.00,  -0.43, 1.00,   0.73, 1.00,    0.22, 1.00, 1011.05, 1.00,   0.5, 1.00
2015-11-25 00:00:00,2015-11-25 10:00:00, 25.85, 1.00, 0.0027, 1.00, 120.0, 1.00,  -0.33, 1.00,   0.19, 1.00,    0.16, 1.00, 1010.06, 1.00,  10.7, 1.00
2015-11-26 00:00:00,2015-11-26 10:00:00, 27.31, 1.00, 0.0043, 1.00,  68.5, 1.00,  -0.87, 1.00,  -0.34, 1.00,    0.18, 1.00, 1009.29, 1.00,   0.0, 1.00
2015-11-27 00:00:00,2015-11-27 10:00:00, 25.54, 1.00, 0.0045, 1.00,  80.9, 1.00,  -0.72, 1.00,  -0.12, 1.00,    0.13, 1.00, 1008.87, 1.00,   2.0, 1.00
2015-11-28 00:00:00,2015-11-28 10:00:00, 26.04, 1.00, 0.0063, 1.00,  86.2, 1.00,  -0.83, 1.00,  -0.06, 1.00,    0.15, 1.00, 1008.97, 1.00,   1.3, 1.00
2015-11-29 00:00:00,2015-11-29 10:00:00, 26.46, 1.00, 0.0063, 1.00,  83.6, 1.00,  -1.11, 1.00,  -0.12, 1.00,    0.18, 1.00, 1008.04, 1.00,   0.0, 1.00
2015-11-30 00:00:00,2015-11-30 10:00:00, 27.50, 1.00, 0.0108, 1.00,  52.4, 1.00,  -1.53, 1.00,  -1.17, 1.00,    0.19, 1.00, 1006.76, 1.00,   0.0, 1.00
2015-12-01 00:00:00,2015-12-01 10:00:00, 27.52, 0.99, 0.0054, 0.99,  35.7, 0.99,  -0.60, 0.99,  -0.84, 0.99,    0.24, 0.99, 1005.75, 0.99,   0.0, 0.99
2015-12-02 00:00:00,2015-12-02 10:00:00, 29.13, 1.00, 0.0003, 1.00, 303.6, 1.00,   0.29, 1.00,  -0.19, 1.00,    0.27, 1.00, 1007.22, 1.00,   0.0, 1.00
2015-12-03 00:00:00,2015-12-03 10:00:00, 27.87, 1.00, 0.0004, 1.00, 275.9, 1.00,   0.18, 1.00,  -0.02, 1.00,    0.26, 1.00, 1009.94, 1.00,   0.0, 1.00
2015-12-04 00:00:00,2015-12-04 10:00:00, 27.90, 1.00, 0.0007, 1.00,  18.8, 1.00,  -0.01, 1.00,  -0.02, 1.00,    0.27, 1.00, 1011.59, 1.00,   0.0, 1.00
2015-12-05 00:00:00,2015-12-05 10:00:00, 30.19, 0.10, 0.0013, 0.10,  10.0, 0.10,  -0.09, 0.10,  -0.48, 0.10,    0.79, 0.10, 1011.87, 0.10,   0.0, 0.10
2015-12-06 00:00:00,2015-12-06 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-07 00:00:00,2015-12-07 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-08 00:00:00,2015-12-08 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-09 00:00:00,2015-12-09 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-10 00:00:00,2015-12-10 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-11 00:00:00,2015-12-11 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-12 00:00:00,2015-12-12 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-13 00:00:00,2015-12-13 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-14 00:00:00,2015-12-14 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-15 00:00:00,2015-12-15 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-16 00:00:00,2015-12-16 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-17 00:00:00,2015-12-17 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-18 00:00:00,2015-12-18 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-19 00:00:00,2015-12-19 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-20 00:00:00,2015-12-20 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-21 00:00:00,2015-12-21 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-22 00:00:00,2015-12-22 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-23 00:00:00,2015-12-23 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-24 00:00:00,2015-12-24 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-25 00:00:00,2015-12-25 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-26 00:00:00,2015-12-26 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-27 00:00:00,2015-12-27 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-28 00:00:00,2015-12-28 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-29 00:00:00,2015-12-29 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2015-12-30 00:00:00,2015-12-30 10:00:00, 26.24, 0.83, 0.0027, 0.83, 126.9, 0.83,  -0.66, 0.83,   0.50, 0.83,    0.17, 0.83, 1006.68, 0.83,   0.0, 0.83
2015-12-31 00:00:00,2015-12-31 10:00:00, 27.09, 1.00, 0.0023, 1.00, 165.2, 1.00,  -0.16, 1.00,   0.62, 1.00,    0.25, 1.00, 1006.25, 1.00,   2.3, 1.00
2016-01-01 00:00:00,2016-01-01 10:00:00, 26.22, 1.00, 0.0018, 1.00, 149.5, 1.00,  -0.33, 1.00,   0.56, 1.00,    0.22, 1.00, 1006.84, 1.00,   0.0, 1.00
2016-01-02 00:00:00,2016-01-02 10:00:00, 26.75, 1.00, 0.0035, 1.00, 143.2, 1.00,  -0.46, 1.00,   0.62, 1.00,    0.18, 1.00, 1008.54, 1.00,   0.0, 1.00
2016-01-03 00:00:00,2016-01-03 10:00:00, 26.47, 1.00, 0.0027, 1.00,  84.1, 1.00,  -0.43, 1.00,  -0.04, 1.00,    0.18, 1.00, 1008.39, 1.00,   0.0, 1.00
2016-01-04 00:00:00,2016-01-04 10:00:00, 27.09, 1.00, 0.0020, 1.00,  50.1, 1.00,  -0.28, 1.00,  -0.23, 1.00,    0.14, 1.00, 1008.40, 1.00,  19.6, 1.00
2016-01-05 00:00:00,2016-01-05 10:00:00, 27.47, 1.00, 0.0047, 1.00, 352.2, 1.00,   0.18, 1.00,  -1.32, 1.00,    0.12, 1.00, 1010.06, 1.00,   1.0, 1.00
2016-01-06 00:00:00,2016-01-06 10:00:00, 27.71, 1.00, 0.0103, 1.00,  45.6, 1.00,  -1.47, 1.00,  -1.44, 1.00,    0.11, 1.00, 1011.01, 1.00,  31.2, 1.00
2016-01-07 00:00:00,2016-01-07 10:00:00, 25.78, 1.00, 0.0017, 1.00, 198.8, 1.00,   0.05, 1.00,   0.15, 1.00,    0.07, 1.00, 1012.10, 1.00,  21.1, 1.00
2016-01-08 00:00:00,2016-01-08 10:00:00, 26.36, 1.00, 0.0018, 1.00,  49.8, 1.00,  -0.33, 1.00,  -0.28, 1.00,    0.16, 1.00, 1012.35, 1.00,   0.0, 1.00
2016-01-09 00:00:00,2016-01-09 10:00:00, 26.63, 1.00, 0.0031, 1.00,  47.4, 1.00,  -0.39, 1.00,  -0.36, 1.00,    0.18, 1.00, 1012.18, 1.00,   1.0, 1.00
2016-01-10 00:00:00,2016-01-10 10:00:00, 27.61, 1.00, 0.0069, 1.00,  31.5, 1.00,  -0.72, 1.00,  -1.18, 1.00,    0.27, 1.00, 1012.77, 1.00,   0.0, 1.00
2016-01-11 00:00:00,2016-01-11 10:00:00, 26.53, 1.00, 0.0047, 1.00,  50.9, 1.00,  -0.65, 1.00,  -0.53, 1.00,    0.20, 1.00, 1013.27, 1.00,   8.4, 1.00
2016-01-12 00:00:00,2016-01-12 10:00:00, 25.65, 1.00, 0.0044, 1.00,  48.1, 1.00,  -0.31, 1.00,  -0.28, 1.00,    0.22, 1.00, 1011.57, 1.00,   1.0, 1.00
2016-01-13 00:00:00,2016-01-13 10:00:00, 26.73, 1.00, 0.0055, 1.00,  61.8, 1.00,  -0.57, 1.00,  -0.31, 1.00,    0.24, 1.00, 1009.75, 1.00,   0.0, 1.00
2016-01-14 00:00:00,2016-01-14 10:00:00, 25.96, 1.00, 0.0020, 1.00,  99.7, 1.00,  -0.32, 1.00,   0.06, 1.00,    0.18, 1.00, 1008.65, 1.00,   0.3, 1.00
2016-01-15 00:00:00,2016-01-15 10:00:00, 27.07, 1.00, 0.0067, 1.00, 126.6, 1.00,  -1.21, 1.00,   0.90, 1.00,    0.30, 1.00, 1007.50, 1.00,   0.0, 1.00
2016-01-16 00:00:00,2016-01-16 10:00:00, 26.76, 1.00, 0.0016, 1.00, 154.9, 1.00,  -0.20, 1.00,   0.43, 1.00,    0.18, 1.00, 1009.33, 1.00,   0.5, 1.00
2016-01-17 00:00:00,2016-01-17 10:00:00, 26.46, 1.00, 0.0010, 1.00, 141.7, 1.00,  -0.27, 1.00,   0.35, 1.00,    0.15, 1.00, 1009.91, 1.00,   0.3, 1.00
2016-01-18 00:00:00,2016-01-18 10:00:00, 26.41, 1.00, 0.0013, 1.00, 148.1, 1.00,  -0.34, 1.00,   0.54, 1.00,    0.13, 1.00, 1010.49, 1.00,   0.0, 1.00
2016-01-19 00:00:00,2016-01-19 10:00:00, 27.29, 1.00, 0.0115, 1.00, 125.4, 1.00,  -1.78, 1.00,   1.27, 1.00,    0.23, 1.00, 1010.30, 1.00,   0.0, 1.00
2016-01-20 00:00:00,2016-01-20 10:00:00, 26.53, 1.00, 0.0129, 1.00, 132.7, 1.00,  -1.85, 1.00,   1.70, 1.00,    0.29, 1.00, 1009.34, 1.00,   0.0, 1.00
2016-01-21 00:00:00,2016-01-21 10:00:00, 26.98, 0.98, 0.0155, 0.98, 132.3, 0.98,  -2.24, 0.98,   2.04, 0.98,    0.30, 0.98, 1008.94, 0.98,   0.0, 0.98
2016-01-22 00:00:00,2016-01-22 10:00:00, 25.61, 0.97, 0.0047, 0.97, 143.4, 0.97,  -0.77, 0.97,   1.04, 0.97,    0.31, 0.97, 1009.97, 0.97,   0.0, 0.97
2016-01-23 00:00:00,2016-01-23 10:00:00, 26.63, 0.92, 0.0026, 0.92, 133.8, 0.92,  -0.54, 0.92,   0.52, 0.92,    0.19, 0.92, 1011.58, 0.92,   0.0, 0.92
2016-01-24 00:00:00,2016-01-24 10:00:00, 26.66, 0.99, 0.0062, 0.99, 140.1, 0.99,  -1.06, 0.99,   1.27, 0.99,    0.23, 0.99, 1011.77, 0.99,   0.0, 0.99
2016-01-25 00:00:00,2016-01-25 10:00:00, 25.67, 1.00, 0.0083, 1.00, 118.7, 1.00,  -1.45, 1.00,   0.79, 1.00,    0.27, 1.00, 1010.96, 1.00,   0.0, 1.00
2016-01-26 00:00:00,2016-01-26 10:00:00, 26.42, 0.95, 0.0075, 0.95,  40.7, 0.95,  -0.81, 0.95,  -0.94, 0.95,    0.28, 0.95, 1011.65, 0.95,   0.0, 0.95
2016-01-27 00:00:00,2016-01-27 10:00:00, 27.48, 1.00, 0.0054, 1.00,  57.4, 1.00,  -0.83, 1.00,  -0.53, 1.00,    0.25, 1.00, 1012.14, 1.00,   0.0, 1.00
2016-01-28 00:00:00,2016-01-28 10:00:00, 27.39, 1.00, 0.0039, 1.00,  54.0, 1.00,  -0.48, 1.00,  -0.35, 1.00,    0.17, 1.00, 1012.76, 1.00,   0.0, 1.00
2016-01-29 00:00:00,2016-01-29 10:00:00, 27.72, 1.00, 0.0086, 1.00,  39.6, 1.00,  -1.05, 1.00,  -1.26, 1.00,    0.16, 1.00, 1011.91, 1.00,   0.0, 1.00
2016-01-30 00:00:00,2016-01-30 10:00:00, 27.09, 1.00, 0.0059, 1.00,  74.3, 1.00,  -0.57, 1.00,  -0.16, 1.00,    0.18, 1.00, 1011.43, 1.00,   1.0, 1.00
2016-01-31 00:00:00,2016-01-31 10:00:00, 28.16, 0.99, 0.0085, 0.99,  34.6, 0.99,  -0.98, 0.99,  -1.42, 0.99,    0.16, 0.99, 1013.23, 0.99,   1.3, 0.99
2016-02-01 00:00:00,2016-02-01 10:00:00, 27.35, 1.00, 0.0058, 1.00,  45.5, 1.00,  -0.77, 1.00,  -0.75, 1.00,    0.17, 1.00, 1014.06, 1.00,   0.0, 1.00
2016-02-02 00:00:00,2016-02-02 10:00:00, 27.12, 0.95, 0.0102, 0.95,  31.0, 0.95,  -0.67, 0.95,  -1.11, 0.95,    0.31, 0.95, 1012.53, 0.95,   0.0, 0.95
2016-02-03 00:00:00,2016-02-03 10:00:00, 28.24, 0.98, 0.0089, 0.98,  32.8, 0.98,  -0.78, 0.98,  -1.21, 0.98,    0.24, 0.98, 1011.39, 0.98,   0.0, 0.98
2016-02-04 00:00:00,2016-02-04 10:00:00, 29.10, 0.99, 0.0166, 0.99,  51.6, 0.99,  -2.05, 0.99,  -1.63, 0.99,    0.30, 0.99, 1011.32, 0.99,   0.0, 0.99
2016-02-05 00:00:00,2016-02-05 10:00:00, 28.96, 1.00, 0.0075, 1.00,  58.0, 1.00,  -1.10, 1.00,  -0.68, 1.00,    0.30, 1.00, 1011.96, 1.00,   0.0, 1.00
2016-02-06 00:00:00,2016-02-06 10:00:00, 28.21, 1.00, 0.0124, 1.00,  32.9, 1.00,  -1.04, 1.00,  -1.61, 1.00,    0.26, 1.00, 1010.84, 1.00,   0.0, 1.00
2016-02-07 00:00:00,2016-02-07 10:00:00, 28.34, 1.00, 0.0111, 1.00,  30.4, 1.00,  -0.99, 1.00,  -1.70, 1.00,    0.30, 1.00, 1011.28, 1.00,   0.0, 1.00
2016-02-08 00:00:00,2016-02-08 10:00:00, 28.78, 1.00, 0.0083, 1.00,  49.8, 1.00,  -1.27, 1.00,  -1.07, 1.00,    0.25, 1.00, 1011.68, 1.00,   0.0, 1.00
2016-02-09 00:00:00,2016-02-09 10:00:00, 29.10, 0.97, 0.0104, 0.97,  57.6, 0.97,  -1.64, 0.97,  -1.04, 0.97,    0.30, 0.97, 1012.68, 0.97,   0.0, 0.97
2016-02-10 00:00:00,2016-02-10 10:00:00, 28.08, 0.95, 0.0128, 0.95,  41.4, 0.95,  -1.22, 0.95,  -1.38, 0.95,    0.31, 0.95, 1012.21, 0.95,   0.0, 0.95
2016-02-11 00:00:00,2016-02-11 10:00:00, 27.67, 1.00, 0.0108, 1.00,  29.6, 1.00,  -0.66, 1.00,  -1.15, 1.00,    0.27, 1.00, 1010.14, 1.00,   0.5, 1.00
2016-02-12 00:00:00,2016-02-12 10:00:00, 27.03, 1.00, 0.0036, 1.00,  62.0, 1.00,  -0.53, 1.00,  -0.28, 1.00,    0.23, 1.00, 1008.73, 1.00,   0.0, 1.00
2016-02-13 00:00:00,2016-02-13 10:00:00, 27.41, 1.00, 0.0029, 1.00,  20.4, 1.00,  -0.23, 1.00,  -0.63, 1.00,    0.25, 1.00, 1007.20, 1.00,  16.3, 1.00
2016-02-14 00:00:00,2016-02-14 10:00:00, 26.53, 1.00, 0.0010, 1.00, 275.6, 1.00,   0.51, 1.00,  -0.05, 1.00,    0.09, 1.00, 1005.49, 1.00,  30.0, 1.00
2016-02-15 00:00:00,2016-02-15 10:00:00, 27.34, 1.00, 0.0007, 1.00, 305.1, 1.00,   0.42, 1.00,  -0.29, 1.00,    0.05, 1.00, 1005.38, 1.00,  45.7, 1.00
2016-02-16 00:00:00,2016-02-16 10:00:00, 26.31, 1.00, 0.0033, 1.00, 337.7, 1.00,   0.29, 1.00,  -0.70, 1.00,    0.08, 1.00, 1007.11, 1.00,  50.5, 1.00
2016-02-17 00:00:00,2016-02-17 10:00:00, 26.80, 1.00, 0.0053, 1.00,  44.2, 1.00,  -0.74, 1.00,  -0.76, 1.00,    0.09, 1.00, 1008.34, 1.00,  45.5, 1.00
2016-02-18 00:00:00,2016-02-18 10:00:00, 25.48, 1.00, 0.0013, 1.00, 260.5, 1.00,   0.41, 1.00,   0.07, 1.00,    0.10, 1.00, 1008.89, 1.00,  24.4, 1.00
2016-02-19 00:00:00,2016-02-19 10:00:00, 25.29, 1.00, 0.0015, 1.00, 305.9, 1.00,   0.54, 1.00,  -0.39, 1.00,    0.03, 1.00, 1008.94, 1.00,  33.8, 1.00
2016-02-20 00:00:00,2016-02-20 10:00:00, 26.43, 0.90, 0.0037, 0.90, 309.9, 0.90,   0.99, 0.90,  -0.83, 0.90,    0.04, 0.90, 1005.90, 0.90,  32.8, 0.90
2016-02-21 00:00:00,2016-02-21 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2016-02-22 00:00:00,2016-02-22 10:00:00, 26.90, 0.01, 0.0003, 0.01, 291.6, 0.01,   0.38, 0.01,  -0.15, 0.01,    0.03, 0.01, 1007.84, 0.01,   0.0, 0.01
2016-02-23 00:00:00,2016-02-23 10:00:00, 26.64, 0.20, 0.0022, 0.20, 336.4, 0.20,   0.34, 0.20,  -0.78, 0.20,    0.01, 0.20, 1009.49, 0.20,   1.3, 0.20
2016-02-24 00:00:00,2016-02-24 10:00:00, 27.01, 0.11, 0.0036, 0.11, 323.2, 0.11,   0.77, 0.11,  -1.03, 0.11,    0.05, 0.11, 1008.81, 0.11,  13.0, 0.11
2016-02-25 00:00:00,2016-02-25 10:00:00, 28.09, 0.02, 0.0017, 0.02, 313.1, 0.02,   0.76, 0.02,  -0.71, 0.02,    0.04, 0.02, 1007.30, 0.02,   0.0, 0.02
2016-02-26 00:00:00,2016-02-26 10:00:00, 26.40, 0.23, 0.0008, 0.23, 319.7, 0.23,   0.41, 0.23,  -0.48, 0.23,    0.01, 0.23, 1006.61, 0.23,   2.0, 0.23
2016-02-27 00:00:00,2016-02-27 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2016-02-28 00:00:00,2016-02-28 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2016-02-29 00:00:00,2016-02-29 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2016-03-01 00:00:00,2016-03-01 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2016-03-02 00:00:00,2016-03-02 10:00:00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00, -999, 0.00,   0.0, 0.00
2016-03-03 00:00:00,2016-03-03 10:00:00, 26.23, 1.00, 0.0010, 1.00,  67.2, 1.00,  -0.13, 1.00,  -0.05, 1.00,    0.08, 1.00, 1012.13, 1.00,  48.0, 1.00
2016-03-04 00:00:00,2016-03-04 10:00:00, 27.11, 1.00, 0.0015, 1.00,  24.9, 1.00,  -0.14, 1.00,  -0.31, 1.00,    0.21, 1.00, 1012.09, 1.00,   0.0, 1.00
2016-03-05 00:00:00,2016-03-05 10:00:00, 27.60, 1.00, 0.0014, 1.00,  74.0, 1.00,  -0.16, 1.00,  -0.05, 1.00,    0.16, 1.00, 1012.81, 1.00,   0.0, 1.00
2016-03-06 00:00:00,2016-03-06 10:00:00, 26.79, 1.00, 0.0043, 1.00,  86.7, 1.00,  -0.49, 1.00,  -0.03, 1.00,    0.15, 1.00, 1013.51, 1.00,  33.0, 1.00
2016-03-07 00:00:00,2016-03-07 10:00:00, 27.11, 1.00, 0.0066, 1.00,  45.4, 1.00,  -0.51, 1.00,  -0.51, 1.00,    0.22, 1.00, 1014.12, 1.00,   0.0, 1.00
2016-03-08 00:00:00,2016-03-08 10:00:00, 26.57, 1.00, 0.0047, 1.00,  30.8, 1.00,  -0.33, 1.00,  -0.55, 1.00,    0.16, 1.00, 1014.01, 1.00,   0.0, 1.00
